Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,Site,Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,,,,,,
TC20,5/2/17,Kennet at Woolhampton,2,5,17,10:30,10:30,,12,8.15,4123,7.26,56,78,133,,0.025,5.78,9.64,0.16,21.87,1.94,26.84,6.06,17.30,6.94,6.08,2.53,8.08,578.9,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,,Thames_PP_20,04/05/2017,2419,19244,48,3732,43,72,14,491,77,0,72,,,,,,,
TC20,5/8/17,Kennet at Woolhampton,8,5,17,20:00,20:00,,12.6,8.05,4530,8.74,25,31,52,,0.021,5.35,11.41,0.18,23.74,0.06,26.72,6.03,17.04,6.66,6.05,3.12,7.92,578.4,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65,,Thames_PP_20,10/05/2017,1380,11115,58,2948,53,91,0,332,24,0,63,,,,,,,
TC20,5/15/17,Kennet at Woolhampton,15,5,17,10:00,10:00,,14.2,8.02,4736,11.53,68,103,156,,0.031,5.71,15.43,0.16,23.20,0.11,25.18,5.69,16.47,6.18,5.71,2.81,7.66,574.8,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21,,Thames_PP_20,17/05/2017,1544,6527,130,2415,34,91,14,1087,19,5,77,,,,,,,
TC20,5/22/17,Kennet at Woolhampton,22,5,17,10:15,10:15,,14.7,8.12,4620,8.57,32,47,93,,0.047,6.37,9.35,0.17,23.47,0.02,25.91,5.85,16.72,6.39,5.88,3.62,8.1,575.3,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,,Thames_PP_20,25/05/2017,1275,5315,67,1909,67,135,5,418,34,0,38,,,,,,,
TC20,5/30/17,Kennet at Woolhampton,30,5,17,10:15,10:15,,15.9,8.02,4781,11.05,76,95,125,,0.037,6.72,9.76,0.20,24.00,0.18,24.77,5.59,17.01,5.88,5.62,2.09,8,574.8,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,,Thames_PP_20,31/05/2017,1501,6897,327,3761,87,293,10,572,34,5,48,,,,,,,
TC20,6/5/17,Kennet at Woolhampton,5,6,17,11:05,11:00,,15.2,8.18,4575,8.31,359,383,526,,0.021,6.84,5.85,0.11,23.96,0.11,25.49,5.76,17.17,6.59,5.77,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,,Thames_PP_20,06/06/2017,587,3251,183,7729,24,544,19,563,77,0,29,,,,,,,
TC20,6/12/17,Kennet at Woolhampton,12,6,17,11:00,11:00,,16.4,8.06,4841,8.49,42,39,61,,0.029,6.89,8.24,0.13,24.07,0.10,23.88,5.39,17.61,6.5,5.41,3.76,7.73,590.2,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,Thames_PP_20,13/06/2017,856,5122,188,7830,91,409,14,635,58,0,63,,,,,,,
TC20,6/19/17,Kennet at Woolhampton,19,6,17,10:30,10:30,,20.4,8.03,4748,4.26,33,67,74,,0.023,6.4,5.99,0.11,25.56,0.11,23.30,5.26,18.62,5.92,5.28,3.89,7.93,580.2,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80,,Thames_PP_20,20/06/2017,1525,6084,231,9172,178,207,10,808,707,19,91,,,,,,,
TC20,6/26/17,Kennet at Woolhampton,26,6,17,10:05,10:00,,17.3,8.13,4446,8.99,42,52,78,,0.023,7.06,5.11,0.14,25.18,0.05,24.58,5.55,17.94,6.61,5.57,2.26,8.08,590.6,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,,Thames_PP_20,27/06/2017,1582,2737,139,4011,91,164,10,1005,976,77,63,,,,,,,
TC20,7/3/17,Kennet at Woolhampton,3,7,17,9:50,9:45,,17.1,8.09,4754,9.85,136,142,179,,0.032,6.84,7.86,0.12,25.04,0.02,25.51,5.76,18.35,7.22,5.78,3.45,7.93,582,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,,Thames_PP_20,04/07/2017,2554,4993,332,4266,43,245,5,813,2155,404,577,,,,,,,
TC20,7/10/17,Kennet at Woolhampton,10,7,17,10:00,10:00,,19.8,8.12,4358,10,72,96,134,,0.031,6.59,14.71,0.12,25.95,0.02,23.91,5.40,18.84,6.74,5.42,3.17,8,570.5,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,Thames_PP_20,10/07/2017,5305,13996,914,7561,173,495,29,1361,5320,948,3391,,,,,,,
TC20,7/17/17,Kennet at Woolhampton,17,7,17,9:25,9:30,,17.5,8.07,4613,8.74,68,84,98,,0.032,6.65,13.77,0.18,25.49,0.03,25.07,5.66,20.02,6.97,5.68,2.87,8.07,587.7,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,,Thames_PP_20,18/07/2017,2641,4218,370,2847,96,168,14,943,1736,462,765,,,,,,,
TC20,7/24/17,Kennet at Woolhampton,24,7,17,10:10,10:15,Flow at most sites faster than previous weeks,15.4,8.12,4341,9.1,39,47,75,,0.025,6.48,11.07,0.17,23.68,0.00,23.43,5.29,18.52,5.31,5.31,3.46,7.93,564.4,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20,,Thames_PP_20,25/07/2017,2424,4988,471,3016,58,231,10,303,1284,385,447,,,,,,,
TC20,7/31/17,Kennet at Woolhampton,31,7,17,9:55,10:00,,16,8.11,3929,7.81,30,30,68,,0.021,6.5,10.78,0.12,23.49,0.10,22.20,5.01,17.80,5.13,5.03,2.7,7.89,570,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,,Thames_PP_20,01/08/2017,2929,6258,337,3583,101,337,5,327,1703,442,274,,,,,,,
TC20,8/7/17,Kennet at Woolhampton,7,8,17,11:15,11:15,,16.3,8.19,4602,5.94,25,35,62,,0.039,6.35,8.87,0.15,25.24,0.06,22.67,5.12,18.09,5.38,5.15,3.64,8.11,581.7,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,Thames_PP_20,08/08/2017,2501,5748,390,3198,63,226,19,308,1655,226,317,,,,,,,
TC20,8/14/17,Kennet at Woolhampton,14,8,17,8:35,8:30,,15.2,8.02,4636,7.41,26,49,57,,0.034,6.4,7.71,0.13,25.43,0.03,23.91,5.40,19.59,5.43,5.42,4.45,8,588.1,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,Thames_PP_20,15/08/2017,1631,3545,313,2876,77,111,10,308,1039,159,221,,,,,,,
TC20,8/21/17,Kennet at Woolhampton,21,8,17,10:00,10:00,,15.3,8.02,4098,7.78,22,74,83,,0.021,5.8,8.45,0.11,24.50,0.00,22.71,5.13,18.16,5.36,5.14,3.29,8.01,549.2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,,Thames_PP_20,23/08/2017,2256,4627,423,3218,48,168,14,428,1073,183,289,,,,,,,
TC20,8/29/17,Kennet at Woolhampton,29,8,17,11:10,11:15,,17.5,8.16,4303,10.09,19,34,54,,0.021,5.93,15.52,0.16,25.30,0.05,23.12,5.22,18.37,5.52,5.24,3.58,7.97,584,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,,Thames_PP_20,30/08/2017,3554,6132,563,3968,72,366,5,414,1409,164,159,,,,,,,
TC20,9/4/17,Kennet at Woolhampton,4,9,17,12:05,12:00,,15.2,8.05,3820,4.94,18,31,45,,0.016,6.25,7.44,0.12,25.41,0.02,25.64,5.79,18.50,6.13,5.80,3.66,7.82,584.8,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,Thames_PP_20,05/09/2017,2145,2920,390,2294,48,178,0,649,462,106,135,,,,,,,
TC20,9/11/17,Kennet at Woolhampton,11,9,17,9:55,10:00,,13.6,8,4433,8.48,21,35,51,,0.023,6.53,10.72,0.11,26.01,0.02,25.53,5.77,18.52,6.12,5.78,3.08,7.97,582.2,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,Thames_PP_20,12/09/2017,1424,2313,265,2511,38,101,0,606,712,38,72,,,,,,,
TC20,9/18/17,Kennet at Woolhampton,18,9,17,10:35,10:30,,12.2,7.87,4437,5.68,18,23,32,,0.031,6.29,6,0.13,25.83,0.00,25.62,5.79,18.24,5.33,5.81,4.08,7.93,593.4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,,Thames_PP_20,19/09/2017,1703,2390,178,2285,63,192,5,438,582,43,87,,,,,,,
TC20,9/25/17,Kennet at Woolhampton,25,9,17,10:30,10:30,,14,7.94,4325,10.55,21,56,60,,0.04,5.81,9.59,0.12,24.78,0.05,22.30,5.03,17.98,4.56,5.06,5.23,7.98,552.3,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,,Thames_PP_20,26/09/2017,1693,2559,221,3073,178,125,5,534,952,48,82,,,,,,,
TC20,10/2/17,Kennet at Woolhampton,2,10,17,10:50,10:45,,14.7,8,4095,9.74,24,17,57,,0.032,6.61,12.35,0.15,27.27,0.00,24.42,5.51,19.54,5.71,5.54,4.72,7.71,597,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,03/10/2017,2395,2568,265,2953,58,202,0,822,746,53,96,,,,,,,
TC20,10/9/17,Kennet at Woolhampton,9,10,17,10:25,10:30,,13.5,8.01,4864,6.59,23,24,47,,0.019,6.74,6.57,0.14,25.82,0.07,25.05,5.66,18.18,5.4,5.67,4.6,7.88,608,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,10/10/2017,952,1169,77,2015,24,178,0,144,298,24,63,,,,,,,
TC20,10/16/17,Kennet at Woolhampton,16,10,17,9:30,9:30,,14.4,8.09,4116,8.26,25,43,50,,0.04,6.91,7.82,0.14,26.23,0.06,23.56,5.32,19.22,5.06,5.35,4.49,7.99,608.8,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,17/10/2017,1578,1202,139,2039,72,144,5,303,303,10,43,,,,,,,
TC20,10/23/17,Kennet at Woolhampton,23,10,17,9:15,9:15,,11.7,8.08,5042,6.26,33,35,56,,0.041,7.08,5.97,0.14,26.62,0.01,24.00,5.42,17.84,5.37,5.45,4.38,8.01,604.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,24/10/2017,1477,1231,115,1780,72,125,29,452,255,29,24,,,,,,,
TC20,10/30/17,Kennet at Woolhampton,30,10,17,9:15,9:15,,9.4,8.02,4429,8.72,27,56,69,,0.019,7.11,8.88,0.15,27.22,0.03,25.56,5.77,18.35,5.93,5.78,4.15,8.06,612.5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,31/10/2017,1847,952,96,1669,34,106,5,82,221,29,38,,,,,,,
TC20,11/6/17,Kennet at Woolhampton,6,11,17,10:55,11:00,,8.4,8.06,4789,5.04,20,44,64,,0.034,7.04,12.38,0.10,26.52,0.00,24.91,5.62,17.40,6.17,5.65,3.38,7.93,598,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,07/11/2017,3021,1087,82,2520,67,34,5,115,260,5,19,,,,,,,
TC20,11/13/17,Kennet at Woolhampton,13,11,17,10:05,10:00,,7.6,7.98,4875,5.07,26,39,38,,0.021,6.98,13.41,0.17,27.21,0.24,25.09,5.66,17.76,5.86,5.68,3,7.98,608,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,14/11/2017,2501,1376,159,2597,24,91,29,197,250,14,19,,,,,,,
TC20,11/20/17,Kennet at Woolhampton,20,11,17,9:25,9:30,,8.1,7.98,4313,5.35,29,39,50,,0.013,7.23,9.01,0.14,28.66,0.02,26.09,5.89,18.47,6.2,5.90,5.44,8.18,616.8,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,21/11/2017,1765,2491,115,2775,24,72,14,308,221,0,72,,,,,,,
TC20,11/27/17,Kennet at Woolhampton,27,11,17,10:10,10:15,,7.2,8.02,4842,4.23,36,50,55,,0.033,7.23,6.16,0.16,26.51,0.20,26.40,5.96,18.78,6.05,5.99,2.46,8.11,616.4,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,28/11/2017,2015,2650,159,2496,34,38,29,322,149,0,63,,,,,,,
TC20,12/4/17,Kennet at Woolhampton,4,12,17,9:40,9:45,,6.9,8.01,4776,3.75,35,35,53,,0.031,7.22,8.89,0.10,26.89,0.11,27.99,6.32,18.62,6.75,6.34,4.65,8.2,624.8,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,05/12/2017,2174,3559,106,2410,144,53,34,741,207,0,53,,,,,,,
TC20,12/11/17,Kennet at Woolhampton,11,12,17,9:40,9:45,,4.7,7.95,3751,9.18,48,56,86,,0.042,6.75,4.44,0.13,36.41,0.32,25.88,5.84,18.96,5.88,5.87,3.48,7.91,614,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,12/12/2017,712,2222,144,1909,48,48,24,135,149,10,34,,,,,,,
TC20,12/18/17,Kennet at Woolhampton,18,12,17,9:50,9:45,,5.1,8.05,4592,4.35,46,60,68,,0.044,7.16,2.86,0.17,33.57,0.05,27.01,6.10,20.27,6.14,6.13,3.63,7.95,638.5,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,19/12/2017,284,731,106,2487,19,34,10,183,115,0,5,,,,,,,
TC20,1/8/18,Kennet at Woolhampton,8,1,18,10:35,10:30,,5,8.03,4523,7.05,57,76,74,,0.035,7.31,2.23,0.11,25.12,0.26,26.94,6.08,19.39,6.21,6.11,3.43,8.07,613.4,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,09/01/2018,298,553,168,1549,48,67,19,120,111,5,5,,,,,,,
TC20,1/15/18,Kennet at Woolhampton,15,1,18,10:35,10:30,,7.8,8.12,3876,6.22,39,60,103,,0.085,7.39,1.67,0.14,25.35,0.28,27.74,6.26,19.14,6.47,6.33,2.92,8.13,621.5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,16/01/2018,135,414,82,1265,19,72,34,370,207,14,5,,,,,,,
TC20,1/22/18,Kennet at Woolhampton,22,1,18,10:00,10:00,,6.9,8.02,3910,15.87,60,66,99,,0.04,7.03,2.55,0.10,25.91,0.10,24.74,5.59,18.59,6.26,5.62,3.49,7.8,599.6,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,23/01/2018,173,404,34,1501,53,144,19,221,159,24,24,,,,,,,
TC20,1/29/18,Kennet at Woolhampton,29,1,18,10:15,10:15,All fast flowing and high but not as high or murky as last week,9.3,8.06,4686,9.24,77,99,122,,0.038,7.64,1.89,0.13,8.20,0.05,29.03,6.56,21.34,7.22,6.58,3.37,7.94,610.7,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,30/01/2018,96,601,63,976,38,67,14,404,139,5,10,,,,,,,
TC20,2/5/18,Kennet at Woolhampton,5,2,18,10:55,11:00,,5.3,8.03,4716,5.66,63,76,106,,0.026,7.53,1.37,0.10,22.65,0.18,27.78,6.27,19.10,6.76,6.29,3.57,7.95,624.3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,07/02/2018,67,322,5,625,10,43,10,125,82,0,0,,,,,,,
TC20,2/12/18,Kennet at Woolhampton,12,2,18,10:30,10:30,,5.4,8.09,4824,5.75,58,75,98,,0.022,7.37,1.82,0.13,28.08,0.03,29.14,6.58,19.82,6.81,6.60,2.31,8.11,624.5,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,14/02/2018,82,327,24,986,34,72,5,115,101,0,5,,,,,,,
TC20,2/19/18,Kennet at Woolhampton,19,2,18,10:00,10:00,,8.3,8.05,4624,7.64,58,60,96,,0.027,7.06,2.21,0.13,27.34,0.11,27.88,6.30,19.67,6.98,6.32,2.51,8.1,619.9,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,20/02/2018,202,471,43,938,77,63,34,341,82,5,19,,,,,,,
TC20,2/26/18,Kennet at Woolhampton,26,2,18,9:55,10:00,,4.2,8.06,4874,4.52,42,49,54,,0.026,7.01,2.28,0.11,24.05,0.05,30.77,6.95,19.16,7.61,6.97,2.28,7.37,626.8,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,27/02/2018,120,289,77,746,19,43,19,149,87,0,5,,,,,,,
TC20,3/5/18,Kennet at Woolhampton,5,3,18,10:45,10:45,,7.2,8.03,4924,4.7,44,62,60,,0.018,6.56,5.08,0.12,32.80,0.08,29.27,6.61,19.73,7,6.62,3.42,7.79,637.1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,06/03/2018,577,582,19,755,29,43,10,149,72,5,14,,,,,,,
TC20,3/12/18,Kennet at Woolhampton,12,3,18,10:55,11:00,High flow,9.5,7.94,4325,20.39,32,53,106,,0.024,5.81,37.81,0.10,27.72,0.28,24.39,5.51,18.37,5.96,5.52,4.17,7.86,6002.1,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,13/03/2018,5579,4608,226,2265,144,173,38,491,476,19,43,,,,,,,
TC20,3/19/18,Kennet at Woolhampton,19,3,18,11:30,11:30,,4.2,8,4572,7.97,37,45,81,,0.027,6.77,21.04,0.16,29.40,0.05,28.53,6.44,19.03,6.48,6.46,5.6,8.16,623.9,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,20/03/2018,5098,2583,87,1063,53,53,24,159,168,10,10,,,,,,,
TC20,3/26/18,Kennet at Woolhampton,26,3,18,10:02,10:00,,9,8.01,4408,8.75,16,54,73,,0.023,6.24,20.27,0.13,25.01,0.06,28.07,6.34,19.22,6.98,6.35,2.68,8.02,611.7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,27/03/2018,7946,1948,77,1342,58,96,24,452,135,14,48,,,,,,,
TC20,4/3/18,Kennet at Woolhampton,3,4,18,17:30,17:30,High flow  ,10.2,7.85,4155,23.81,50,75,123,,0.086,6.21,18.7,0.17,25.05,0.14,23.26,5.25,19.28,5.78,5.32,5.1,7.84,553.4,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,10/04/2018,3684,688,72,1284,154,303,14,577,130,0,77,,,,,,,
TC20,7/30/18,Kennet at Woolhampton,30,7,18,11:10,11:15,DO from river,17.4,8.05,4824,6.99,22,99,99,,0.045,6.87,6.52,0.17,24.94,0.00,25.06,5.66,17.07,5.75,5.69,3.25,7.96,582.7,144,17.4,96,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,31/07/2018,1986,2549,269,2809,87,87,48,770,1332,188,77,,,,,,,
TC20,8/6/18,Kennet at Woolhampton,6,8,18,13:10,13:15,,15.5,7.42,5051,10.59,10,36,110,,0.226,7.04,1.98,0.12,28.76,0.02,5.06,1.14,21.32,1.72,1.32,7.2,7.75,578.2,-25,15.8,37.9,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,07/08/2018,226,337,58,495,48,10,10,495,1505,38,14,,,,,,,
TC20,8/13/18,Kennet at Woolhampton,13,8,18,9:45,9:45,,15.5,7.98,4735,7.65,23,38,76,,0.029,6.8,6.72,0.13,25.01,0.05,25.74,5.81,17.10,6.04,5.83,6.78,7.77,584.7,60,15.5,92.7,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,14/08/2018,1688,2131,197,2184,91,63,24,726,1034,96,82,,,,,,,
TC20,8/20/18,Kennet at Woolhampton,20,8,18,9:40,9:45,,17.3,8.02,4548,11.89,28,60,66,,0.04,6.94,9.66,0.13,26.31,0.00,24.87,5.62,17.95,6.01,5.65,3.7,7.73,892.8,166,17.5,93.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,21/08/2018,2111,3280,346,2790,130,202,29,616,880,101,77,,,,,,,
TC20,8/28/18,Kennet at Woolhampton,28,8,18,9:55,10:00,,15.1,8.02,5267,9.73,25,59,73,,0.034,6.94,5.5,0.13,30.08,0.08,24.96,5.64,17.67,5.84,5.66,1.94,7.81,600.5,124,15.1,94.4,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,29/08/2018,1318,1962,202,2424,130,115,14,510,832,67,101,,,,,,,
TC20,9/3/18,Kennet at Woolhampton,3,9,18,9:45,9:45,,15.1,8.01,4410,7.32,9,32,45,,0.022,6.36,6.86,0.20,26.84,0.06,25.37,5.73,19.00,5.79,5.74,2.6,7.79,591.3,116,14.8,94.2,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,04/09/2018,1332,2261,255,2313,77,111,19,1150,890,96,125,,,,,,,
TC20,9/10/18,Kennet at Woolhampton,10,9,18,9:50,9:45,,15,8.05,4411,5.6,19,30,53,,0.030,6.39,7.61,0.15,27.21,0.04,25.33,5.72,17.96,5.72,5.74,3.06,7.78,594.6,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,11/09/2018,943,1515,159,2126,111,144,5,452,664,58,154,,,,,,,
TC20,9/17/18,Kennet at Woolhampton,17,9,18,9:50,9:45,,15.1,8,4604,7.4,13,35,61,,0.031,6.51,7.15,0.15,27.27,0.02,26.13,5.90,19.88,6.62,5.92,4.41,7.72,593.1,133,15.6,92.8,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,18/09/2018,1342,2001,255,2660,154,154,5,414,952,63,120,,,,,,,
TC20,9/24/18,Kennet at Woolhampton,24,9,18,9:50,9:45,,10.9,8.03,4352,7.8,24,38,63,,0.035,6.8,6.99,0.13,25.22,0.04,23.74,5.36,17.16,6.02,5.39,3.19,7.8,575.6,136,11.6,95.6,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC20,10/1/18,Kennet at Woolhampton,1,10,18,9:50,9:45,,10.1,8.09,4557,6.59,18,47,63,,0.018,6.81,7.35,0.17,27.14,0.01,27.20,6.14,18.37,6.33,6.15,2.09,7.67,606.9,131,10.4,94.5,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,03/10/2018,875,1063,115,741,111,120,10,91,207,53,24,,,,,,,
TC20,10/8/18,Kennet at Woolhampton,8,10,18,9:50,9:45,,10.4,8.04,4337,7.61,19,44,62,,0.044,6.97,6.96,0.14,26.86,0.00,25.90,5.85,17.77,6.23,5.88,2.59,7.62,600.1,138,10.8,93.3,10.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,09/10/2018,1760,2419,188,3689,144,87,38,313,741,29,418,,,,,,,
TC20,10/15/18,Kennet at Woolhampton,15,10,18,10:00,10:00,,13.1,7.96,3351,13.01,28,52,81,,0.024,6.65,10.88,0.13,24.20,0.02,21.05,4.75,17.22,4.92,4.77,4.44,7.69,558.7,253,13.3,90.5,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,16/10/2018,1385,1303,260,2434,120,130,10,366,467,29,130,,,,,,,
TC20,10/22/18,Kennet at Woolhampton,22,10,18,9:50,9:45,,10.3,8.03,4593,19.5,33,60,76,,0.03,7.39,2.68,0.16,28.14,0.04,25.92,5.85,19.02,6.16,5.87,2.81,7.73,620.1,149,10.6,93.5,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,23/10/2018,414,678,130,1606,19,34,67,303,265,10,82,,,,,,,
TC20,10/29/18,Kennet at Woolhampton,29,10,18,10:00,10:00,,6.9,8.07,3772,4.69,27,81,85,,0.028,,5.11,0.13,28.17,0.03,28.19,6.37,18.69,6.67,6.39,2.63,7.75,614.8,136,7.1,94.6,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_20,31/10/2018,827,1582,67,1813,29,10,5,135,409,5,29,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
