Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,Site,Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,,,,,,
TC11,19/09/16,Ock at Abingdon,19,9,16,14:45,14:45,,15.3,8.08,4923,6.49,369,385 ,414 ,,0.040,9.01,1.31,0.24,39.17,0.09,35.78,8.08,76.84,8.64,8.11,4.84,7.85,777.4,101,,,,,<LOD,68.1,121,17,6.79,4.2,26.6,0.399,27.7,8.94,,,,,,,,,,,,,,,0.532,,Thames_PP_11,20/09/2016,115,178,67,784,24,48,5,111,24,5,19,,,,,,,
TC11,26/09/16,Ock at Abingdon,26,9,16,14:15,14:15,,14.7,8.06,4655,7.11,358,383,420,,0.049,9.18,0.96,0.18,39.57,0.07,31.58,7.13,73.83,8.09,7.17,3.14,7.87,761.9,88,,,,,<LOD,58.3,119,20,7.08,4.11,27.3,0.381,27.1,9.11,,,,,,,,,,,,,,,0.461,,Thames_PP_11,27/09/2016,77,159,43,1419,29,43,0,96,19,10,10,,,,,,,
TC11,03/10/16,Ock at Abingdon,3,10,16,14:55,15:00,,12.1,8.09,4546,8.36,486,490,574,,0.031,8.22,2.24,0.16,41.01,0.04,30.07,6.79,70.53,7.09,6.81,3.08,7.92,737.4,96,,,,,<LOD,53.4,116,15,7.16,4.25,27.4,0.503,25.9,8.51,,,,,,,,,,,,,,,0.472,,,,,,,,,,,,,,,,,,,,,
TC11,10/10/16,Ock at Abingdon,10,10,16,14:30,14:30,,11.1,8.08,5152,6.01,433,458,500,,0.030,8.43,2.03,0.15,41.68,0.08,33.22,7.50,74.51,8.37,7.52,3.38,7.83,764.6,88,,,,,<LOD,52.9,119,19,7.28,4.42,27.2,0.477,26.9,8.52,,,,,,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,
TC11,17/10/16,Ock at Abingdon,17,10,16,14:25,14:30,,12.5,8.03,4153,5.8,366,443,482,,0.073,8.23,2.93,0.13,41.99,0.14,37.00,8.35,70.37,8.52,8.41,3.49,8.32,728.1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505,,,,,,,,,,,,,,,,,,,,,
TC11,24/10/16,Ock at Abingdon,24,10,16,14:35,14:30,,10,8.03,4769,7.13,354,371,432,,0.038,8.36,2.92,0.14,42.65,0.00,32.28,7.29,83.45,7.89,7.32,3.86,7.79,789.9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457,,Thames_PP_11,26/10/2016,236,91,96,476,10,38,0,53,48,0,10,,,,,,,
TC11,31/10/16,Ock at Abingdon,31,10,16,14:30,14:30,,12.1,8.02,4670,5.97,370,517,521,,0.030,8.84,1.36,0.14,42.35,0.00,30.63,6.92,82.69,7.44,6.94,3.35,7.76,782.1,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464,,Thames_PP_11,01/11/2016,144,67,34,442,19,5,0,24,10,0,5,,,,,,,
TC11,07/11/16,Ock at Abingdon,7,11,16,14:10,14:15,,6.3,8.02,4912,2.71,366,376,384,,0.041,8.30,1.36,0.17,45.25,0.07,37.22,8.40,89.01,8.25,8.43,3.53,7.8,791.1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,,Thames_PP_11,08/11/2016,91,67,5,274,10,5,10,14,0,0,5,,,,,,,
TC11,14/11/16,Ock at Abingdon,14,11,16,14:30,14:30,,9,8,4780,4.74,255,259,310,,0.041,7.41,1.09,0.27,39.68,0.12,34.41,7.77,88.58,8.61,7.80,5.41,7.78,805,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.919,,Thames_PP_11,15/11/2016,120,87,43,399,19,58,0,10,5,5,0,,,,,,,
TC11,21/11/16,Ock at Abingdon,21,11,16,14:24,14:30,Higher after rain and turbid,8.2,7.86,4167,61.47,251,267,441,,0.124,6.09,10.06,0.29,36.89,0.13,40.79,9.21,73.28,9.10,9.30,7.15,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.013,,Thames_PP_11,22/11/2016,67,399,173,1837,250,457,43,245,366,390,164,,,,,,,
TC11,28/11/16,Ock at Abingdon,28,11,16,14:35,14:30,,7.4,7.88,5244,4.31,194,205,208,,0.111,7.89,0.71,0.36,39.64,0.15,45.44,10.26,85.55,11.38,10.34,6.92,7.92,831.5,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.247,,Thames_PP_11,29/11/2016,19,53,14,298,0,29,5,72,58,10,19,,,,,,,
TC11,05/12/16,Ock at Abingdon,5,12,16,14:45,14:45,,3.9,7.98,5335,3.47,230,240,278,,0.077,7.63,0.48,0.26,41.99,0.13,36.80,8.31,85.87,9.56,8.37,4.19,7.81,826.6,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827,,Thames_PP_11,06/12/2016,58,34,19,231,0,14,0,29,14,0,0,,,,,,,
TC11,12/12/16,Ock at Abingdon,12,12,16,14:45,14:45,High and turbid after weekend rain,7.9,8,4641,14.01,224,233,290,,0.089,6.6,1.59,0.35,40.76,0.17,45.69,10.32,86.15,11.42,10.38,7.05,7.4,791.5,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.743,,Thames_PP_11,14/12/2016,111,87,34,341,14,24,0,58,24,0,0,,,,,,,
TC11,03/01/17,Ock at Abingdon,3,1,17,14:30,14:30,,3.7,8.03,4271,8.47,226,229,271,,0.154,6.84,1.82,0.34,44.25,0.61,43.16,9.75,85.02,12.4,9.86,6.73,7.99,811.7,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375,,Thames_PP_11,05/01/2017,91,101,24,423,24,24,5,19,77,0,0,,,,,,,
TC11,09/01/17,Ock at Abingdon,9,1,17,14:40,14:45,,7.7,7.9,4484,13.64,179,182,225,,0.086,6.72,2.27,0.40,40.49,0.13,58.84,13.29,80.95,14.94,13.35,9.06,7.98,806.9,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,Thames_PP_11,12/01/2017,77,125,38,394,24,24,0,101,149,5,0,,,,,,,
TC11,16/01/17,Ock at Abingdon,16,1,17,14:35,14:30,Higher and cloudy after rain.,7.2,7.97,3417,24.42,149,179,273,,0.071,6.26,2.78,0.37,52.94,0.13,54.00,12.19,81.26,13.26,12.25,7.6,7.71,817.3,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.803,,Thames_PP_11,18/01/2017,135,255,58,678,58,101,5,226,120,67,14,,,,,,,
TC11,23/01/17,Ock at Abingdon,23,1,17,14:50,14:45,,2.8,8.01,4365,7.81,181,182,221,,0.188,7.06,1.09,0.39,40.55,0.13,50.48,11.40,84.55,11.38,11.54,6.18,7.86,822.9,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.396,,Thames_PP_11,25/01/2017,38,139,29,366,10,34,5,43,19,0,10,,,,,,,
TC11,30/01/17,Ock at Abingdon,30,1,17,14:20,14:15,High and turbid after rain,7,8,4345,24.04,223,253,324,,0.282,6.49,1.44,0.32,61.26,0.25,44.23,9.99,79.53,10.16,10.20,6.5,7.8,857.3,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.981,,Thames_PP_11,01/02/2017,101,101,19,313,58,149,19,53,53,29,19,,,,,,,
TC11,06/02/17,Ock at Abingdon,6,2,17,14:45,14:45,Higher after rain,5.6,7.94,4801,12.54,162,188,209,,0.106,7.01,1.75,0.41,36.12,0.14,49.59,11.20,70.55,12.42,11.28,9.27,7.68,777.1,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.823,,Thames_PP_11,08/02/2017,149,87,10,380,14,67,0,48,24,5,19,,,,,,,
TC11,13/02/17,Ock at Abingdon,13,2,17,14:50,14:45,,5.4,8.03,4882,6.34,155,185,208,,0.079,7.21,1.11,0.34,40.73,0.13,46.01,10.39,78.34,11.36,10.45,8.2,7.84,814.7,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.994,,Thames_PP_11,15/02/2017,43,111,19,447,14,14,5,63,19,0,5,,,,,,,
TC11,21/02/17,Ock at Abingdon,21,2,17,14:00,14:00,,10.3,8.06,4858,6.95,178,210,228,,0.042,6.74,1.61,0.34,39.40,0.10,40.27,9.09,80.98,10.16,9.12,6.26,7.89,808.3,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603,,Thames_PP_11,22/02/2017,67,111,29,462,10,19,0,38,5,0,0,,,,,,,
TC11,27/02/17,Ock at Abingdon,27,2,17,14:10,14:15,,8.5,8.1,4917,4.74,203,245,256,,0.061,6.87,1.82,0.26,43.11,0.14,37.53,8.48,77.32,12.1,8.52,7.03,8.22,803.9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,Thames_PP_11,02/03/2017,144,135,53,510,24,14,0,38,34,5,10,,,,,,,
TC11,06/03/17,Ock at Abingdon,6,3,17,14:30,14:30,High flow and turbid,7.8,8,4160,44.68,159,154,287,,0.055,6.64,6.87,0.39,33.87,0.13,39.81,8.99,62.84,9.69,9.03,10.7,7.81,699.5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.671,,Thames_PP_11,08/03/2017,115,183,19,164,38,43,0,19,19,0,0,,,,,,,
TC11,13/03/17,Ock at Abingdon,13,3,17,15:00,15:00,,10.3,8.18,4862,7.36,193,217,244,,0.037,6.53,3.08,0.34,39.68,0.10,35.68,8.06,76.36,9.58,8.08,5.97,7.92,793,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.754,,Thames_PP_11,17/03/2017,418,197,58,534,14,24,5,139,14,0,14,,,,,,,
TC11,3/21/17,Ock at Abingdon,21,3,17,15:00,15:00,,9.3,8.16,5002,6.40,193,223,251,,0.03,6.65,4.62,0.24,39.28,0.60,34.99,7.90,74.17,8.34,7.92,4.25,8.04,784,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381,,Thames_PP_11,23/03/2017,678,361,53,842,24,43,10,82,19,0,10,,,,,,,
TC11,3/27/17,Ock at Abingdon,27,3,17,14:30,14:30,,9.8,8.31,4319,5.09,177,208,232,,0.029,6.04,5.56,0.24,37.85,0.08,32.81,7.41,73.13,8.52,7.43,5.4,8.24,761.5,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255,,Thames_PP_11,29/03/2017,794,606,38,996,29,29,10,77,34,0,38,,,,,,,
TC11,4/3/17,Ock at Abingdon,3,4,17,14:30,14:30,,11.8,8.3,4868,6.28,201,223,256,,0.048,5.59,7.41,0.20,37.40,0.03,31.77,7.17,74.65,7.98,7.21,4.78,8.2,746.4,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.092,,Thames_PP_11,06/04/2017,861,2160,125,976,14,24,5,87,34,5,34,,,,,,,
TC11,4/10/17,Ock at Abingdon,10,4,17,14:40,14:45,,12.6,8.28,5061,9.26,197,214,261,,0.023,4.64,18.03,0.19,39.05,0.06,31.66,7.15,70.50,7.86,7.16,4.81,7.91,753.1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942,,Thames_PP_11,12/04/2017,1909,972,115,1515,19,63,0,120,38,0,125,,,,,,,
TC11,4/18/17,Ock at Abingdon,18,4,17,14:15,14:15,,12.8,8.33,4867,6.59,212,241,280,,0.017,4.88,17.08,0.15,38.65,0.07,34.09,7.70,72.43,8.77,7.71,3.95,7.95,723.4,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,Thames_PP_11,20/04/2017,3304,923,101,1342,82,29,5,53,24,5,67,,,,,,,
TC11,4/23/17,Ock at Abingdon,23,4,17,14:10,14:15,,12,8.27,4567,8.15,229,244,296,,0.021,5.4,15.38,0.15,38.58,0.05,35.82,8.09,69.43,8.96,8.10,4.1,7.83,725,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748,,Thames_PP_11,28/04/2017,2756,582,53,909,159,43,14,298,34,0,87,,,,,,,
TC11,5/2/17,Ock at Abingdon,2,5,17,14:40,14:45,,12.5,8.27,4589,7.72,249,271,309,,0.031,5.84,15.37,0.16,39.98,0.48,36.10,8.15,70.84,9.34,8.17,5.36,7.96,720.1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,,Thames_PP_11,04/05/2017,4108,822,53,1505,19,58,14,120,24,5,82,,,,,,,
TC11,5/8/17,Ock at Abingdon,8,5,17,15:05,15:00,,12.3,8.03,4372,6.64,261,285,324,,0.035,6.09,10.1,0.17,39.45,0.07,36.65,8.27,67.83,9.05,8.30,4.78,8.11,733.9,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641,,Thames_PP_11,10/05/2017,2073,471,67,1198,14,10,19,125,43,5,24,,,,,,,
TC11,5/15/17,Ock at Abingdon,15,5,17,14:40,14:45,,13.8,7.91,4393,10.98,356,359,437,,0.095,5.81,11.99,0.17,40.31,0.11,30.86,6.97,63.62,7.58,7.04,6.51,7.42,712.8,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761,,Thames_PP_11,17/05/2017,1308,481,101,1611,10,24,14,173,38,0,48,,,,,,,
TC11,5/23/17,Ock at Abingdon,23,5,17,14:40,14:45,,15.1,8.05,4806,11.30,253,270,352,,0.064,7.17,4.29,0.33,36.65,0.11,39.37,8.89,70.78,9.61,8.94,7.07,7.95,761.1,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915,,Thames_PP_11,25/05/2017,221,274,63,1563,43,43,14,149,34,0,14,,,,,,,
TC11,5/30/17,Ock at Abingdon,30,5,17,14:30,14:30,,16.4,7.89,4060,15.09,324,370,421,,0.077,6.9,3.16,0.16,36.10,0.36,26.23,5.92,79.05,6.48,5.98,5.31,7.68,673,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992,,Thames_PP_11,31/05/2017,58,221,38,1337,29,38,19,139,67,5,14,,,,,,,
TC11,6/5/17,Ock at Abingdon,5,6,17,14:45,14:45,,14.8,8.05,4816,12.09,295,322,370,,0.038,7.95,3.09,0.19,40.06,0.02,25.53,5.77,82.49,6.41,5.79,4.34,7.78,765.6,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654,,Thames_PP_11,06/06/2017,43,115,29,1549,14,29,24,101,0,0,10,,,,,,,
TC11,6/12/17,Ock at Abingdon,12,6,17,14:50,14:45,,16.2,8,4795,10.64,394,415,453,,0.05,8.52,2.3,0.18,39.54,0.07,33.13,7.48,74.38,8.14,7.52,5.38,7.54,744.8,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569,,Thames_PP_11,13/06/2017,72,115,14,808,19,29,0,260,19,0,34,,,,,,,
TC11,6/19/17,Ock at Abingdon,19,6,17,14:50,14:45,,23,7.92,4348,18.48,400,420,471,,0.034,8.68,2.69,0.18,41.96,0.07,29.54,6.67,72.23,7.56,6.69,4.47,7.74,740,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,Thames_PP_11,20/06/2017,67,130,19,673,5,19,5,87,5,0,24,,,,,,,
TC11,6/26/17,Ock at Abingdon,26,6,17,15:00,15:00,,18.1,8.07,4526,15.72,440,469,526,,0.031,9.2,2.41,0.16,44.44,0.06,32.96,7.44,78.99,8.39,7.47,4.31,8,769.3,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404,,,,,,,,,,,,,,,,,,,,,
TC11,7/3/17,Ock at Abingdon,3,7,17,14:45,14:45,,17.8,7.97,4706,14.28,440,444,512,,0.065,8.84,2.22,0.16,42.92,0.04,30.78,6.95,73.16,8.18,7.00,4.5,7.41,742.4,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392,,Thames_PP_11,04/07/2017,144,255,53,972,24,48,5,125,24,0,29,,,,,,,
TC11,7/10/17,Ock at Abingdon,10,7,17,14:50,14:45,,19.3,7.96,4295,15.97,397,394,501,,0.041,9.13,2.77,0.16,43.54,0.04,29.72,6.71,77.80,8,6.74,4.4,7.76,738.6,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363,,Thames_PP_11,10/07/2017,207,404,48,1789,29,72,24,293,34,0,29,,,,,,,
TC11,7/17/17,Ock at Abingdon,17,7,17,15:00,15:00,,18.2,7.91,4333,14.97,425,439,492,,0.037,8.86,2.4,0.16,41.97,0.07,31.30,7.07,66.85,8.25,7.10,4.03,7.54,718.3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406,,Thames_PP_11,18/07/2017,245,649,43,774,38,38,5,115,48,0,19,,,,,,,
TC11,7/24/17,Ock at Abingdon,24,7,17,14:45,14:45,,15.8,7.88,3880,12.65,459,471,621,,0.041,7.84,3.39,0.13,28.49,0.02,18.50,4.18,45.27,5.00,4.21,6.84,7.57,643.2,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,,Thames_PP_11,25/07/2017,577,1804,91,1534,48,53,10,149,58,14,29,,,,,,,
TC11,7/31/17,Ock at Abingdon,31,7,17,15:00,15:00,,16.3,7.95,3929,13.4,421,438,506,,0.064,7.11,4.49,0.15,38.15,0.29,26.87,6.07,72.88,6.4,6.12,6.07,7.53,676.7,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,,Thames_PP_11,01/08/2017,582,332,48,1024,63,48,10,164,53,5,19,,,,,,,
TC11,8/7/17,Ock at Abingdon,7,8,17,14:40,14:45,,17.3,8.02,4403,12.78,380,375,474,,0.035,8.25,3.13,0.14,41.67,0.03,32.15,7.26,73.96,8.21,7.29,3.87,7.71,744.1,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,,Thames_PP_11,08/08/2017,226,173,63,909,53,34,0,178,5,0,38,,,,,,,
TC11,8/14/17,Ock at Abingdon,14,8,17,15:00,15:00,,17.9,7.97,4777,10.45,363,360,497,,0.035,8.3,1.58,0.17,41.12,0.06,29.67,6.70,72.17,7.14,6.72,4.08,7.81,736.9,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.436,,Thames_PP_11,15/08/2017,101,183,48,688,19,14,5,168,91,5,34,,,,,,,
TC11,8/21/17,Ock at Abingdon,21,8,17,14:40,14:45,,15.8,7.89,4127,12.18,365,398,443,,0.009,7,5.94,0.15,40.66,0.00,28.89,6.52,73.65,7.19,6.53,4.06,7.56,709.6,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565,,Thames_PP_11,23/08/2017,770,226,87,678,14,14,14,87,38,14,14,,,,,,,
TC11,8/29/17,Ock at Abingdon,29,8,17,14:50,14:45,,17.5,7.98,4317,12.31,378,382,439,,0.035,8.06,4.48,0.15,42.81,0.15,30.84,6.96,78.66,7.66,6.99,3.59,7.48,760.7,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,Thames_PP_11,30/08/2017,154,216,38,1005,5,14,0,159,58,5,29,,,,,,,
TC11,9/4/17,Ock at Abingdon,4,9,17,14:40,14:45,,15.5,7.8,4088,13.69,357,368,402,,0.046,7.45,2.85,0.15,41.02,0.03,34.67,7.83,66.97,8.9,7.86,4.67,7.46,704.1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,Thames_PP_11,05/09/2017,159,226,53,952,43,87,10,139,212,72,19,,,,,,,
TC11,9/11/17,Ock at Abingdon,11,9,17,15:40,15:45,,14,7.64,4280,8.73,367,382,421,,0.03,7.46,2.4,0.14,39.20,0.00,27.48,6.20,80.07,6.31,6.23,6.4,7.46,751,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,,Thames_PP_11,12/09/2017,82,111,38,688,24,19,0,245,120,0,10,,,,,,,
TC11,9/18/17,Ock at Abingdon,18,9,17,14:35,14:30,,12.9,7.49,3929,8.56,380,390,541,,0.051,6.86,2.33,0.16,38.07,0.05,26.60,6.01,73.17,6.48,6.04,4.14,7.61,736,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458,,Thames_PP_11,19/09/2017,96,96,29,582,19,10,5,216,106,0,5,,,,,,,
TC11,9/25/17,Ock at Abingdon,25,9,17,15:20,15:15,,14.7,7.68,4784,12.85,413,438,487,,0.041,7.47,2.65,0.12,42.67,0.07,32.44,7.32,78.11,7.83,7.35,5.67,7.47,774,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604,,Thames_PP_11,26/09/2017,67,188,53,1073,19,10,10,313,457,0,14,,,,,,,
TC11,10/2/17,Ock at Abingdon,2,10,17,15:30,15:30,,14.6,7.75,4392,10.81,349,366,408,,0.039,7.78,3.03,0.20,40.79,0.00,24.03,5.43,87.66,5.58,5.45,5.95,7.57,784.9,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,03/10/2017,111,111,48,707,0,29,5,361,168,0,0,,,,,,,
TC11,10/9/17,Ock at Abingdon,9,10,17,15:40,15:45,,13.1,7.67,5066,8.54,309,340,391,,0.035,7.2,1.54,0.11,23.22,0.00,25.98,5.87,84.69,5.63,5.89,3.11,7.42,804.2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,10/10/2017,53,48,14,500,10,10,0,192,53,0,10,,,,,,,
TC11,10/16/17,Ock at Abingdon,16,10,17,15:30,15:30,,15.3,7.56,5067,9.63,346,349,432,,0.086,7.3,2.03,0.17,39.99,0.05,24.90,5.62,83.82,5.94,5.69,3.62,7.4,796.9,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,17/10/2017,77,77,14,688,10,14,5,226,120,0,0,,,,,,,
TC11,10/23/17,Ock at Abingdon,23,10,17,15:30,15:30,,12.5,7.51,5357,5.67,310,345,372,,0.045,6.87,0.91,0.18,38.61,0.02,19.29,4.36,80.53,4.43,4.39,3.26,7.37,782.3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,24/10/2017,43,38,29,366,0,10,0,115,58,0,0,,,,,,,
TC11,10/30/17,Ock at Abingdon,30,10,17,15:30,15:30,,11.3,7.44,5131,5.98,267,313,322,,0.052,6.86,0.69,0.14,39.08,0.03,21.63,4.88,80.63,5.29,4.92,4.44,7.66,795.3,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,31/10/2017,10,43,14,284,0,0,0,144,72,5,0,,,,,,,
TC11,11/6/17,Ock at Abingdon,6,11,17,15:50,15:45,,9.4,7.57,5089,4.53,325,339,368,,0.078,6.8,0.96,0.13,40.10,0.06,21.92,4.95,81.78,4.96,5.01,5.38,7.46,774.1,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,07/11/2017,63,77,19,457,10,19,10,168,115,5,5,,,,,,,
TC11,11/13/17,Ock at Abingdon,13,11,17,15:50,15:45,,8,7.59,4941,4.36,311,332,344,,0.042,6.79,0.69,0.24,41.30,0.38,26.80,6.05,83.92,6.27,6.08,6.46,7.57,795.3,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,14/11/2017,29,77,43,505,0,14,24,173,87,0,0,,,,,,,
TC11,11/20/17,Ock at Abingdon,20,11,17,15:50,15:45,,9.2,7.6,5013,3.59,302,324,414,,0.05,6.91,0.91,0.18,46.73,0.11,28.74,6.49,92.29,6.97,6.53,4.87,7.59,836,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,21/11/2017,48,34,10,495,5,0,0,67,43,0,5,,,,,,,
TC11,11/27/17,Ock at Abingdon,27,11,17,14:30,14:30,,7.9,7.54,5109,3.18,235,260,292,,0.071,6.84,0.24,0.24,40.77,0.55,35.71,8.06,92.64,8.49,8.12,4.86,7.66,824.8,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,28/11/2017,14,29,5,433,5,0,0,87,34,0,0,,,,,,,
TC11,12/5/17,Ock at Abingdon,5,12,17,14:10,14:15,,7.4,7.86,4914,6.19,327,339,345,,0.128,7.15,1.13,0.11,47.58,0.21,36.50,8.24,88.89,9.38,8.34,5.01,7.92,847.6,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,05/12/2017,24,48,48,923,29,34,29,332,120,5,5,,,,,,,
TC11,12/11/17,Ock at Abingdon,11,12,17,14:45,14:45,Higher flow,3.1,7.85,4292,11.21,297,306,363,,0.284,6.07,2.31,0.03,140.31,1.15,33.53,7.57,87.90,7.65,7.79,5.34,7.83,1074,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,12/12/2017,67,197,48,1842,34,29,5,467,948,418,38,,,,,,,
TC11,12/18/17,Ock at Abingdon,18,12,17,14:45,14:45,Higher flow,5.3,7.93,4811,9.06,197,184,238,,0.159,7.02,1.11,0.21,55.23,0.20,48.55,10.96,93.78,11.22,11.08,6.64,7.85,877.8,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,19/12/2017,43,96,43,596,14,0,10,616,135,10,0,,,,,,,
TC11,1/2/18,Ock at Abingdon,2,1,18,14:30,14:30,high after rain,6.9,7.86,4357,29.15,94,200,272,,0.023,6.62,2.99,0.40,45.55,0.13,52.56,11.87,72.07,13.3,11.88,8.64,7.77,787.8,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,04/01/2018,269,341,135,1400,24,101,14,1587,500,87,5,,,,,,,
TC11,1/8/18,Ock at Abingdon,8,1,18,14:40,14:45,Higher flow,3.9,7.89,4812,9.64,155,160,205,,0.2,7.41,1.55,0.37,40.78,0.70,49.82,11.25,78.38,12.74,11.40,7.88,7.86,823,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,09/01/2018,19,63,14,481,38,19,0,548,101,5,5,,,,,,,
TC11,1/15/18,Ock at Abingdon,15,1,18,14:40,14:45,,7.5,8,3771,9.62,188,186,238,,0.175,7.31,0.91,0.22,43.07,0.67,42.32,9.56,81.53,9.66,9.69,5.84,7.76,834,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,16/01/2018,19,111,14,818,34,38,5,505,240,29,0,,,,,,,
TC11,1/22/18,Ock at Abingdon,22,1,18,14:20,14:15,High flow and turbid,6.7,7.76,3059,96.86,220,272,428,,0.135,6.09,6.65,0.45,34.33,0.00,46.96,10.60,47.46,12.62,10.71,9.5,7.7,620.1,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thames_PP_11,23/01/2018,135,486,245,3189,164,240,10,5728,919,34,19,,,,,,,
